step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,0.9581075188775792,1.036835627089144,0.9581075188775792,1.036835627089144,0.041892481122420805,1.036835627089144,0.041892481122420805,1.036835627089144,0.9336125331659859,1.0012616383227377,0.9336125331659859,1.0012616383227377,0.06638746683401399,1.0012616383227377,0.06638746683401399,1.0012616383227377,1.0,1.0,0.0,0.0,0.0,0.0
1,0.16824992691666818,0.9497362386936988,1.1263574457942473,1.420422072701113,0.8317500730833318,0.9497362386936988,0.8736425542057525,1.420422072701113,0.19848634263001913,0.9797836243110715,1.132098875796005,1.4075572041863995,0.8015136573699808,0.9797836243110715,0.8679011242039948,1.4075572041863995,1.0,0.0,0.0,1.0,0.0,0.0
2,0.026057060300926485,1.00767685090072,1.1524145060951736,1.7711300079615717,0.9739429396990735,1.00767685090072,1.8475854939048264,1.7711300079615717,0.02743739127605156,0.9954599565587057,1.1595362670720566,1.7452944076987655,0.9725626087239484,0.9954599565587057,1.8404637329279434,1.7452944076987655,1.0,0.0,0.0,0.0,0.0,1.0
3,0.24902537456403567,0.9564418146314004,1.4014398806592094,1.9932153776818249,0.7509746254359643,0.9564418146314004,2.59856011934079,1.9932153776818249,0.29039101142410345,1.0387449256279684,1.44992727849616,2.033827202362464,0.7096089885758965,1.0387449256279684,2.5500727215038395,2.033827202362464,0.0,1.0,1.0,0.0,0.0,0.0
4,0.41645419745645734,0.996220562399891,1.817894078115667,2.2138384666672914,0.5835458025435428,0.996220562399891,3.182105921884333,2.213838466667291,0.37287262179782693,1.0118728082203714,1.822799900293987,2.2828913264980404,0.6271273782021731,1.0118728082203714,3.177200099706013,2.2828913264980404,0.0,0.0,1.0,1.0,0.0,0.0
5,0.23211516906221394,0.993407066733236,2.0500092471778806,2.3948310703312807,0.7678848309377861,0.9934070667332361,3.9499907528221194,2.394831070331281,0.2186815690471252,1.047046212305435,2.0414814693411123,2.534277991621612,0.7813184309528747,1.047046212305435,3.958518530658888,2.534277991621612,0.0,0.0,1.0,0.0,0.0,1.0
6,0.03127015792447405,1.0291210934299362,2.0812794051023547,2.5945566989581725,0.9687298420755259,1.0291210934299362,4.918720594897645,2.5945566989581725,-0.004292891501056573,0.9598055079726121,2.037188577840056,2.7648100300179697,1.0042928915010565,0.9598055079726121,4.962811422159945,2.7648100300179697,0.0,1.0,0.0,0.0,1.0,0.0
7,0.2457028733137193,0.9891552438675895,2.3269822784160743,2.783412795028303,0.7542971266862807,0.9891552438675895,5.673017721583927,2.783412795028303,0.22538407311468805,0.9693118139256497,2.262572650954744,2.951998598725353,0.774615926885312,0.9693118139256498,5.737427349045256,2.951998598725353,0.0,0.0,0.0,1.0,1.0,0.0
8,0.9678434487693721,0.968038925371606,3.2948257271854464,2.9309870320824856,0.0321565512306279,0.968038925371606,5.7051742728145545,2.9309870320824856,0.9856815912534558,0.9975939319736816,3.2482542422081995,3.040249414660563,0.014318408746544227,0.9975939319736816,5.751745757791801,3.040249414660563,0.0,0.0,0.0,0.0,1.0,1.0
9,0.37852011075153724,1.019553670297448,3.6733458379369837,3.087010911881197,0.6214798892484628,1.019553670297448,6.326654162063017,3.087010911881197,0.37392905384505826,1.0982925765465112,3.622183296053258,3.299532352313106,0.6260709461549417,1.0982925765465112,6.377816703946743,3.299532352313106,0.351,0.366,0.288,0.257,0.361,0.377
