step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,0.9982314201370002,0.10087312827141935,0.9982314201370002,0.10087312827141935,0.0017685798629998295,0.10087312827141935,0.0017685798629998295,0.10087312827141935,1.0003452311230723,0.09851937949072306,1.0003452311230723,0.09851937949072306,-0.0003452311230723063,0.09851937949072306,-0.0003452311230723063,0.09851937949072306,1.0,1.0,0.0,0.0,0.0,0.0
1,0.22857108212710306,0.10504681195034753,1.2268025022641031,0.14608239890871133,0.7714289178728969,0.10504681195034754,0.7731974977358967,0.14608239890871133,0.22948188350370843,0.10576838675368988,1.2298271146267807,0.1431245633712318,0.7705181164962914,0.10576838675368987,0.7701728853732192,0.14312456337123178,1.0,0.0,0.0,1.0,0.0,0.0
2,0.003428186611714581,0.1028296595567378,1.2302306888758177,0.17838866407690027,0.9965718133882854,0.1028296595567378,1.769769311124182,0.17838866407690027,-0.0024455584606184085,0.09939054170122597,1.2273815561661623,0.17286653088354734,1.0024455584606182,0.09939054170122597,1.7726184438338377,0.17286653088354734,1.0,0.0,0.0,0.0,0.0,1.0
3,0.2218798734266067,0.09803488968132634,1.4521105623024246,0.20669511036062718,0.7781201265733932,0.09803488968132634,2.5478894376975756,0.20669511036062718,0.23042930056847835,0.09974273492172987,1.4578108567346408,0.2007913650759795,0.7695706994315217,0.09974273492172987,2.542189143265359,0.2007913650759795,0.0,1.0,1.0,0.0,0.0,0.0
4,0.38194787093582877,0.10005360622749554,1.8340584332382535,0.23083856752000373,0.6180521290641713,0.10005360622749554,3.1659415667617465,0.2308385675200037,0.38751215997248256,0.09898746614554965,1.8453230167071233,0.22219674669438272,0.6124878400275174,0.09898746614554965,3.1546769832928767,0.22219674669438272,0.0,0.0,1.0,1.0,0.0,0.0
5,0.22870832710807598,0.09756901856823037,2.0627667603463298,0.25388918891829476,0.771291672891924,0.09756901856823037,3.9372332396536702,0.25388918891829476,0.2274332747262355,0.10057781353894318,2.072756291433359,0.2426783035663633,0.7725667252737645,0.10057781353894318,3.927243708566641,0.2426783035663633,0.0,0.0,1.0,0.0,0.0,1.0
6,0.0005786436603475875,0.10119970767309472,2.063345404006677,0.2716634666345249,0.9994213563396525,0.10119970767309473,4.936654595993323,0.2716634666345249,5.2792768067823845e-05,0.09861476258021047,2.072809084201426,0.26137871725444967,0.9999472072319322,0.09861476258021047,4.9271909157985725,0.26137871725444967,0.0,1.0,0.0,0.0,1.0,0.0
7,0.2288495206699877,0.09903216232304492,2.2921949246766644,0.2936757238018057,0.7711504793300122,0.09903216232304492,5.707805075323335,0.2936757238018057,0.23078814140613135,0.10258935764574995,2.303597225607558,0.27883551359640824,0.7692118585938686,0.10258935764574995,5.696402774392442,0.27883551359640824,0.0,0.0,0.0,1.0,1.0,0.0
8,1.0021211960824215,0.1020129096406511,3.294316120759086,0.3057737847567167,-0.0021211960824213624,0.1020129096406511,5.705683879240914,0.30577378475671674,1.0020158889459607,0.10142835153852756,3.305613114553519,0.2947429310189224,-0.002015888945960819,0.10142835153852756,5.694386885446482,0.2947429310189224,0.0,0.0,0.0,0.0,1.0,1.0
9,0.4277197482939405,0.4437397863481278,3.722035869053026,0.5510984962271085,0.5722802517060596,0.44373978634812783,6.277964130946973,0.5510984962271085,0.4240509510746177,0.4486513082133068,3.7296640656281363,0.5365076271504353,0.5759490489253823,0.4486513082133068,6.270335934371864,0.5365076271504354,0.351,0.489,0.294,0.013,0.355,0.498
10,0.37705924400393764,0.42680835928964217,4.099095113056964,0.7193815369455254,0.6229407559960625,0.42680835928964217,6.900904886943036,0.7193815369455254,0.3766140007588457,0.4368290754317868,4.106278066386982,0.7141528451579393,0.6233859992411543,0.43682907543178673,6.893721933613018,0.7141528451579393,0.381,0.454,0.272,0.07,0.347,0.476
11,0.35618422417681983,0.36485917717929556,4.455279337233784,0.8458706276804289,0.6438157758231802,0.36485917717929556,7.544720662766216,0.8458706276804289,0.35425329767524805,0.3641026937417982,4.46053136406223,0.8339906450711119,0.645746702324752,0.3641026937417982,7.53946863593777,0.8339906450711119,0.352,0.331,0.284,0.38,0.364,0.289
12,0.3741759139876816,0.39284048052458115,4.829455251221465,0.9251886000207876,0.6258240860123185,0.39284048052458115,8.170544748778534,0.9251886000207876,0.37725591716110113,0.39066623233669373,4.8377872812233305,0.9185470548236083,0.6227440828388987,0.39066623233669373,8.162212718776669,0.9185470548236084,0.358,0.344,0.26,0.328,0.382,0.328
13,0.4005361279720488,0.4062488143789008,5.229991379193514,1.0228680364956253,0.5994638720279513,0.4062488143789008,8.770008620806486,1.022868036495625,0.4055358112853571,0.4122357898636319,5.243323092508688,1.0239574074860227,0.5944641887146428,0.4122357898636319,8.756676907491311,1.0239574074860227,0.366,0.36,0.279,0.24,0.355,0.4
14,0.37945251126902424,0.40189772060489626,5.609443890462538,1.1270319297742988,0.6205474887309759,0.40189772060489626,9.390556109537462,1.1270319297742988,0.38068236434886454,0.4044482734064531,5.624005456857552,1.1327253491591847,0.6193176356511353,0.4044482734064532,9.375994543142447,1.1327253491591847,0.376,0.368,0.255,0.258,0.369,0.374
15,0.38880604282658726,0.39509567887044245,5.9982499332891255,1.2159437643887157,0.6111939571734127,0.39509567887044245,10.001750066710875,1.2159437643887157,0.3814863229695093,0.3996164892658875,6.005491779827062,1.2324519020711848,0.6185136770304908,0.3996164892658875,9.99450822017294,1.2324519020711848,0.362,0.355,0.283,0.283,0.355,0.362
16,0.4031326165034221,0.408308057811275,6.401382549792548,1.311279293915844,0.5968673834965779,0.408308057811275,10.598617450207453,1.311279293915844,0.4067761318426491,0.3981191965135581,6.412267911669711,1.3216857315295063,0.593223868157351,0.3981191965135581,10.58773208833029,1.3216857315295063,0.353,0.364,0.274,0.281,0.373,0.355
17,0.3993961241536702,0.4075284029863145,6.800778673946219,1.3829964208184031,0.6006038758463299,0.4075284029863145,11.199221326053783,1.3829964208184031,0.39830555036313764,0.4097177106616273,6.810573462032849,1.3913164700384184,0.6016944496368624,0.4097177106616273,11.189426537967151,1.3913164700384184,0.35,0.385,0.278,0.249,0.372,0.366
18,0.4162125600967021,0.4102374469288635,7.21699123404292,1.4716055640044399,0.5837874399032981,0.4102374469288635,11.783008765957078,1.4716055640044399,0.4197354235427133,0.41244620448540525,7.230308885575561,1.4891588571994663,0.5802645764572867,0.41244620448540525,11.769691114424436,1.4891588571994663,0.377,0.364,0.232,0.273,0.391,0.363
19,0.4266784810452443,0.4151738665911536,7.643669715088165,1.5532435406668312,0.5733215189547557,0.4151738665911536,12.356330284911838,1.5532435406668312,0.42969543224504425,0.4149254537649601,7.660004317820607,1.5685227638802697,0.5703045677549557,0.4149254537649601,12.339995682179394,1.5685227638802697,0.359,0.362,0.272,0.247,0.369,0.391
20,0.42435164086751576,0.4222892396961685,8.068021355955679,1.6314405430096062,0.5756483591324841,0.4222892396961685,12.93197864404432,1.6314405430096062,0.4219103244286652,0.41547991259010664,8.081914642249272,1.644813314766934,0.5780896755713347,0.4154799125901067,12.91808535775073,1.6448133147669342,0.377,0.39,0.255,0.222,0.368,0.388
21,0.4091281902853744,0.40608275291478485,8.477149546241053,1.7207588321209184,0.5908718097146257,0.40608275291478485,13.522850453758945,1.7207588321209184,0.4115768117763464,0.407941100854972,8.493491454025618,1.7295062270804138,0.5884231882236536,0.407941100854972,13.506508545974382,1.7295062270804138,0.372,0.363,0.259,0.266,0.369,0.371
22,0.4301634325797929,0.42078422799148973,8.907312978820848,1.8233253037889956,0.569836567420207,0.42078422799148973,14.092687021179152,1.8233253037889956,0.4305672635465937,0.42157344305356137,8.924058717572212,1.8204545360077118,0.5694327364534063,0.42157344305356137,14.075941282427788,1.8204545360077118,0.392,0.399,0.248,0.239,0.36,0.362
23,0.4334971278950901,0.41825352136289073,9.340810106715937,1.9005323695079905,0.5665028721049098,0.41825352136289073,14.659189893284063,1.9005323695079903,0.4302725571910262,0.42140867383714814,9.354331274763236,1.9006258118658843,0.5697274428089738,0.42140867383714814,14.645668725236764,1.9006258118658843,0.364,0.404,0.267,0.23,0.369,0.366
