step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,0.5999999999999998,2.220446049250313e-16,0.5999999999999998,2.220446049250313e-16,0.4000000000000001,5.551115123125783e-17,0.4000000000000001,5.551115123125783e-17,0.5999999999999998,2.220446049250313e-16,0.5999999999999998,2.220446049250313e-16,0.4000000000000001,5.551115123125783e-17,0.4000000000000001,5.551115123125783e-17,1.0,1.0,0.0,0.0
1,1.0,0.0,1.6000000000000003,2.220446049250313e-16,0.0,0.0,0.4000000000000001,5.551115123125783e-17,0.0,0.0,0.5999999999999998,2.220446049250313e-16,1.0,0.0,1.3999999999999997,2.220446049250313e-16,1.0,0.0,0.0,1.0
2,0.0,0.0,1.6000000000000003,2.220446049250313e-16,1.0,0.0,1.3999999999999997,2.220446049250313e-16,1.0,0.0,1.6000000000000003,2.220446049250313e-16,0.0,0.0,1.3999999999999997,2.220446049250313e-16,0.0,1.0,1.0,0.0
3,0.20000000000000004,2.7755575615628914e-17,1.8000000000000005,4.440892098500626e-16,0.8000000000000002,1.1102230246251565e-16,2.1999999999999997,4.440892098500626e-16,0.20000000000000004,2.7755575615628914e-17,1.8000000000000005,4.440892098500626e-16,0.8000000000000002,1.1102230246251565e-16,2.1999999999999997,4.440892098500626e-16,0.0,0.0,1.0,1.0
4,0.5999999999999998,2.220446049250313e-16,2.399999999999999,8.881784197001252e-16,0.4000000000000001,5.551115123125783e-17,2.600000000000001,8.881784197001252e-16,0.5999999999999998,2.220446049250313e-16,2.399999999999999,8.881784197001252e-16,0.4000000000000001,5.551115123125783e-17,2.600000000000001,8.881784197001252e-16,1.0,1.0,0.0,0.0
5,0.5999999999999998,2.220446049250313e-16,3.0,0.0,0.4000000000000001,5.551115123125783e-17,3.0,0.0,0.5999999999999998,2.220446049250313e-16,3.0,0.0,0.4000000000000001,5.551115123125783e-17,3.0,0.0,1.0,1.0,0.0,0.0
6,0.5999999999999998,2.220446049250313e-16,3.600000000000001,8.881784197001252e-16,0.4000000000000001,5.551115123125783e-17,3.399999999999999,8.881784197001252e-16,0.5999999999999998,2.220446049250313e-16,3.600000000000001,8.881784197001252e-16,0.4000000000000001,5.551115123125783e-17,3.399999999999999,8.881784197001252e-16,1.0,1.0,0.0,0.0
7,0.5999999999999998,2.220446049250313e-16,4.200000000000002,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,3.799999999999999,8.881784197001252e-16,0.5999999999999998,2.220446049250313e-16,4.200000000000002,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,3.799999999999999,8.881784197001252e-16,1.0,1.0,0.0,0.0
8,0.5999999999999998,2.220446049250313e-16,4.799999999999998,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,4.200000000000002,1.7763568394002505e-15,0.5999999999999998,2.220446049250313e-16,4.799999999999998,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,4.200000000000002,1.7763568394002505e-15,1.0,1.0,0.0,0.0
9,0.5999999999999998,2.220446049250313e-16,5.400000000000001,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,4.6,8.881784197001252e-16,0.5999999999999998,2.220446049250313e-16,5.400000000000001,1.7763568394002505e-15,0.4000000000000001,5.551115123125783e-17,4.6,8.881784197001252e-16,1.0,1.0,0.0,0.0
