step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,0.6024435433532184,0.0981336613457984,0.6024435433532184,0.0981336613457984,0.39755645664678163,0.0981336613457984,0.39755645664678163,0.0981336613457984,0.6000145064069679,0.1001172006118028,0.6000145064069679,0.1001172006118028,0.39998549359303215,0.1001172006118028,0.39998549359303215,0.1001172006118028,1.0,1.0,0.0,0.0
1,1.0011174457466603,0.09844363043824633,1.603560989099879,0.13752066304599184,-0.0011174457466603433,0.09844363043824633,0.3964390109001213,0.13752066304599184,-0.0015960144236200034,0.09855120015131298,0.5984184919833478,0.13737376420386435,1.00159601442362,0.09855120015131298,1.401581508016652,0.13737376420386435,1.0,0.0,0.0,1.0
2,-0.0004391251150326911,0.09520566088976076,1.603121863984846,0.16466326508826423,1.0004391251150329,0.09520566088976076,1.3968781360151539,0.16466326508826423,0.99780633662544,0.10370206801238312,1.596224828608788,0.1753399883841287,0.0021936633745599943,0.10370206801238312,1.403775171391212,0.1753399883841287,0.0,1.0,1.0,0.0
3,0.19712723646406385,0.09982235045874385,1.80024910044891,0.19270475466458456,0.8028727635359361,0.09982235045874385,2.19975089955109,0.19270475466458456,0.19429901761089027,0.09941487861702662,1.790523846219678,0.2008087692930447,0.8057009823891097,0.09941487861702661,2.209476153780322,0.2008087692930447,0.0,0.0,1.0,1.0
4,0.4255332845584396,0.29216455646931566,2.2257823850073497,0.3508007080405625,0.5744667154415604,0.29216455646931566,2.7742176149926507,0.3508007080405625,0.7164650746346966,0.209543198512804,2.5069889208543747,0.2904367777080481,0.2835349253653035,0.209543198512804,2.4930110791456253,0.2904367777080481,0.712,1.0,0.288,0.0
5,0.434338049686439,0.28427649808148836,2.6601204346937886,0.4418622146748297,0.5656619503135609,0.28427649808148836,3.3398795653062114,0.44186221467482967,0.7098739876577475,0.2098313827108013,3.216862908512122,0.34523290468108,0.2901260123422525,0.20983138271080132,2.783137091487878,0.34523290468108,0.72,1.0,0.28,0.0
6,0.44388622606498795,0.2842066189516552,3.1040066607587766,0.4998034028913418,0.556113773935012,0.2842066189516552,3.895993339241224,0.49980340289134173,0.6999461976535408,0.2077250249145095,3.9168091061656627,0.39057610036864077,0.30005380234645923,0.2077250249145095,3.0831908938343373,0.3905761003686407,0.739,0.99,0.261,0.01
7,0.4851930525478155,0.30103673682753046,3.5891997133065914,0.5799223278974626,0.5148069474521846,0.30103673682753046,4.410800286693409,0.5799223278974625,0.6356956154694658,0.27405053102098276,4.552504721635128,0.4975075588479247,0.36430438453053415,0.27405053102098276,3.4474952783648716,0.4975075588479247,0.75,0.901,0.25,0.099
8,0.5546469118158908,0.3535065899263696,4.143846625122482,0.6929584928156879,0.4453530881841092,0.3535065899263696,4.856153374877517,0.6929584928156879,0.48499888617738995,0.3558365423486536,5.037503607812519,0.6402859962097681,0.51500111382261,0.3558365423486536,3.9624963921874814,0.6402859962097681,0.735,0.657,0.265,0.343
9,0.5745242043477505,0.3270484565680823,4.718370829470234,0.7334301926183173,0.42547579565224936,0.32704845656808235,5.281629170529766,0.7334301926183173,0.4900145561766222,0.3369767035818517,5.527518163989141,0.641832452628968,0.5099854438233778,0.3369767035818517,4.472481836010858,0.641832452628968,0.787,0.698,0.213,0.302
10,0.532842137709677,0.3207310853839651,5.25121296717991,0.7338375271505628,0.467157862290323,0.3207310853839651,5.74878703282009,0.7338375271505629,0.5715055039865484,0.32226407687208586,6.099023667975689,0.5730318187424733,0.42849449601345163,0.32226407687208586,4.900976332024311,0.5730318187424734,0.771,0.806,0.229,0.194
11,0.4965950821164904,0.2912725069768539,5.7478080492964,0.7526110901109012,0.5034049178835096,0.2912725069768539,6.2521919507036,0.7526110901109013,0.625375303753916,0.2634833991799136,6.724398971729605,0.5699354234716909,0.374624696246084,0.2634833991799136,5.275601028270395,0.5699354234716909,0.777,0.905,0.223,0.095
12,0.5087075275898004,0.2991915592141787,6.256515576886201,0.8008448525792153,0.4912924724101996,0.2991915592141787,6.743484423113799,0.8008448525792153,0.6051197663555972,0.27886210967732966,7.329518738085203,0.6419533754565812,0.3948802336444028,0.27886210967732966,5.670481261914797,0.641953375456581,0.785,0.88,0.215,0.12
13,0.5422806197171777,0.3016918940574265,6.798796196603378,0.8479125480463163,0.4577193802828224,0.3016918940574265,7.201203803396622,0.8479125480463163,0.5601524032828299,0.2947087945745668,7.889671141368033,0.7081342036294159,0.43984759671716994,0.2947087945745667,6.110328858631966,0.7081342036294159,0.81,0.83,0.19,0.17
14,0.5484030992333419,0.3133535083726226,7.347199295836721,0.8733481642604913,0.4515969007666581,0.3133535083726226,7.652800704163279,0.8733481642604913,0.560646085527117,0.3052716657629767,8.45031722689515,0.7259737912763916,0.4393539144728829,0.3052716657629767,6.549682773104851,0.7259737912763916,0.798,0.815,0.202,0.185
15,0.5756567932993389,0.3054114300211402,7.92285608913606,0.899983014494891,0.42434320670066106,0.3054114300211402,8.07714391086394,0.899983014494891,0.5336316717268196,0.3146516902021038,8.98394889862197,0.7252070870329024,0.46636832827318053,0.3146516902021038,7.0160511013780305,0.7252070870329024,0.823,0.789,0.177,0.211
16,0.555007578589469,0.30284973730657716,8.477863667725527,0.922796882485671,0.4449924214105309,0.30284973730657716,8.522136332274473,0.9227968824856712,0.5579201394904192,0.2989506105228305,9.541869038112388,0.7169916162047042,0.442079860509581,0.2989506105228305,7.458130961887612,0.7169916162047042,0.819,0.824,0.181,0.176
17,0.5435571658755095,0.29308764046249886,9.021420833601038,0.9314012631971947,0.45644283412449044,0.29308764046249886,8.978579166398962,0.9314012631971947,0.583624626241834,0.28553220155391207,10.125493664354222,0.718025173339449,0.416375373758166,0.28553220155391207,7.874506335645778,0.7180251733394489,0.817,0.858,0.183,0.142
18,0.5426327345844618,0.275734527489567,9.5640535681855,0.9599866373819983,0.45736726541553824,0.275734527489567,9.4359464318145,0.9599866373819983,0.5973683596182838,0.26845096101018084,10.722862023972507,0.7432811400233433,0.4026316403817162,0.26845096101018084,8.277137976027493,0.7432811400233432,0.833,0.886,0.167,0.114
19,0.5532088815643958,0.275900142987771,10.117262449749896,0.9692753221527304,0.44679111843560415,0.275900142987771,9.882737550250104,0.9692753221527304,0.5835156867395618,0.2711015414152845,11.306377710712068,0.7820956477182959,0.41648431326043817,0.2711015414152845,8.69362228928793,0.7820956477182958,0.849,0.88,0.151,0.12
20,0.5557708500348458,0.2676403119824901,10.673033299784741,0.9861145018899243,0.44422914996515417,0.2676403119824901,10.326966700215259,0.9861145018899243,0.5707672115151747,0.26443285188898974,11.877144922227242,0.80789112591023,0.42923278848482527,0.26443285188898974,9.122855077772758,0.80789112591023,0.858,0.871,0.142,0.129
21,0.5653772625348952,0.27494508759647873,11.238410562319638,0.9908877495740144,0.4346227374651047,0.27494508759647873,10.761589437680362,0.9908877495740144,0.5613260051593553,0.27271014934273125,12.4384709273866,0.8276295741025402,0.43867399484064473,0.27271014934273125,9.5615290726134,0.8276295741025402,0.856,0.846,0.144,0.154
22,0.5774920876945083,0.279409904032706,11.815902650014145,1.017285578477654,0.4225079123054918,0.279409904032706,11.184097349985855,1.017285578477654,0.5587514617484945,0.28210169636142507,12.997222389135093,0.8470663001807138,0.44124853825150545,0.282101696361425,10.002777610864907,0.8470663001807137,0.867,0.849,0.133,0.151
23,0.5656041463804156,0.26693370460347426,12.38150679639456,1.0221108897231241,0.4343958536195844,0.26693370460347426,11.61849320360544,1.0221108897231244,0.5631260155445355,0.27260442440177973,13.560348404679628,0.8371686905807708,0.4368739844554646,0.27260442440177973,10.439651595320372,0.8371686905807708,0.855,0.853,0.145,0.147
24,0.5581897618151739,0.2872220351762219,12.939696558209734,1.0293407286137,0.4418102381848262,0.2872220351762219,12.060303441790266,1.0293407286137002,0.5748887575674482,0.2790340628477044,14.135237162247074,0.8445957660757434,0.42511124243255183,0.2790340628477044,10.864762837752926,0.8445957660757434,0.841,0.858,0.159,0.142
25,0.5610714449371347,0.2595371203176656,13.50076800314687,1.0461419710830289,0.43892855506286527,0.2595371203176657,12.49923199685313,1.046141971083029,0.5750582151623438,0.2559753259853088,14.710295377409418,0.8553357984286497,0.4249417848376562,0.2559753259853088,11.289704622590582,0.8553357984286497,0.871,0.883,0.129,0.117
