step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,1.0188989481659547,0.9931587324049931,1.0188989481659547,0.9931587324049931,-0.018898948165954815,0.9931587324049931,-0.018898948165954815,0.9931587324049931,1.0576774981665444,0.9892082471229398,1.0576774981665444,0.9892082471229398,-0.05767749816654424,0.9892082471229398,-0.05767749816654424,0.9892082471229398,1.0,1.0,0.0,0.0,0.0,0.0
1,0.20520299450624366,0.997794387791582,1.2241019426721986,1.3743283967766822,0.7947970054937564,0.997794387791582,0.7758980573278016,1.3743283967766822,0.23172706699114612,1.0179956381800284,1.2894045651576902,1.4383938476102123,0.7682729330088539,1.0179956381800284,0.7105954348423096,1.4383938476102123,1.0,0.0,0.0,1.0,0.0,0.0
2,-0.03182213149939797,0.9942489507449505,1.1922798111728006,1.6642860767401055,1.031822131499398,0.9942489507449505,1.8077201888271994,1.6642860767401055,0.02176572910924415,0.956734184550216,1.3111702942669345,1.7307181122546633,0.9782342708907559,0.956734184550216,1.6888297057330655,1.7307181122546633,1.0,0.0,0.0,0.0,0.0,1.0
3,0.23591094793958634,0.9951748557961712,1.4281907591123868,1.9797480538984844,0.7640890520604137,0.9951748557961712,2.5718092408876134,1.9797480538984844,0.2245759148409518,0.9654442567745363,1.5357462091078864,1.9783037657903721,0.7754240851590483,0.9654442567745363,2.4642537908921134,1.9783037657903721,0.0,1.0,1.0,0.0,0.0,0.0
4,0.3676521488038699,0.9739831996456572,1.7958429079162566,2.1788960824596355,0.63234785119613,0.9739831996456572,3.2041570920837437,2.1788960824596355,0.3352292348047985,1.0134411143065514,1.870975443912685,2.197892452246643,0.6647707651952014,1.0134411143065514,3.129024556087315,2.197892452246643,0.0,0.0,1.0,1.0,0.0,0.0
5,0.2130276877730305,0.9752231972730445,2.008870595689287,2.4209898370613905,0.7869723122269695,0.9752231972730445,3.991129404310713,2.4209898370613905,0.218473271565615,0.9948262980536902,2.0894487154782997,2.4441100197565637,0.781526728434385,0.9948262980536902,3.9105512845217003,2.4441100197565637,0.0,0.0,1.0,0.0,0.0,1.0
6,0.010880055599937578,0.9896508333844355,2.019750651289225,2.6596107899281143,0.9891199444000625,0.9896508333844356,4.9802493487107755,2.6596107899281143,0.042541565518936696,0.9140019579729097,2.131990280997236,2.626048707416468,0.9574584344810633,0.9140019579729097,4.868009719002764,2.626048707416468,0.0,1.0,0.0,0.0,1.0,0.0
7,0.2418433765367867,0.988953674888461,2.2615940278260114,2.875822390847658,0.7581566234632132,0.988953674888461,5.738405972173989,2.875822390847658,0.2241813208788916,1.0261004572669035,2.3561716018761283,2.8098069221425845,0.7758186791211084,1.0261004572669037,5.643828398123873,2.8098069221425845,0.0,0.0,0.0,1.0,1.0,0.0
8,0.986029684291439,0.9920564494436862,3.2476237121174507,3.047245083683225,0.013970315708560867,0.9920564494436862,5.752376287882549,3.047245083683225,0.955492493712308,1.0508511595611996,3.3116640955884358,2.9369462755217897,0.04450750628769185,1.0508511595611993,5.688335904411564,2.9369462755217897,0.0,0.0,0.0,0.0,1.0,1.0
9,0.36492633440528693,1.0883202634535176,3.612550046522738,3.234930249231167,0.635073665594713,1.0883202634535176,6.387449953477262,3.2349302492311676,0.41277401027493,1.0501970969072267,3.724438105863366,3.1250949935651717,0.58722598972507,1.0501970969072267,6.275561894136634,3.1250949935651717,0.346,0.359,0.291,0.282,0.363,0.359
