step,mean_reward_agent_0,std_reward_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
36,0.6056013052516482,0.38022105212690394,5.240799999999999,1.19783778534491,0.5432964222634059,0.3748868260135864,5.240799999999999,1.19783778534491,0.948,0.916,0.052,0.084
37,0.5964057258220931,0.371632554422462,5.3104,1.2108062768254872,0.6056817375677915,0.347767998250505,5.3104,1.2108062768254872,0.926,0.95,0.074,0.05
38,0.5807005889833892,0.35110045327979666,5.38,1.2133589740880473,0.5682117381582883,0.3498556329343436,5.38,1.2133589740880473,0.944,0.932,0.056,0.068
39,0.594234889463065,0.3545873795746562,5.459999999999999,1.2236012422353937,0.5915572328308593,0.37661101585670315,5.459999999999999,1.2236012422353937,0.936,0.928,0.064,0.072
40,0.5903334908530039,0.3548423375778842,5.52,1.2406449935416652,0.5703899267683452,0.3538445012325035,5.52,1.2406449935416652,0.948,0.944,0.052,0.056
41,0.6143969728487018,0.37808393543078817,5.596799999999999,1.2470724758409186,0.5484391573434516,0.35870556531911196,5.596799999999999,1.2470724758409186,0.938,0.926,0.062,0.074
42,0.599457009998803,0.3522704438226554,5.669999999999999,1.2756723717318637,0.5763132128074742,0.37658815871687984,5.669999999999999,1.2756723717318637,0.95,0.928,0.05,0.072
43,0.595848269111945,0.34553210098886256,5.7264,1.3001626975113532,0.6047795711601325,0.3643221495004046,5.7264,1.3001626975113532,0.954,0.952,0.046,0.048
44,0.6046358080286345,0.3479452204713877,5.788399999999999,1.305475177856706,0.5837311244635031,0.34378462181779684,5.788399999999999,1.305475177856706,0.954,0.94,0.046,0.06
45,0.598029311715851,0.35291758578823257,5.838799999999999,1.3031095732899818,0.577236253624083,0.3573849859926146,5.838799999999999,1.3031095732899818,0.96,0.956,0.04,0.044
46,0.5637708040705459,0.36737159200259534,5.916799999999999,1.3011217314302297,0.578830825092349,0.3667491803303437,5.916799999999999,1.3011217314302297,0.932,0.938,0.068,0.062
47,0.5998596023475705,0.34982748970119915,5.975599999999998,1.3128155392133345,0.5775568955889308,0.35089478357355036,5.975599999999998,1.3128155392133345,0.956,0.946,0.044,0.054
48,0.603977128643091,0.37104288926663787,6.0299999999999985,1.3167763667381027,0.5839642417448183,0.3555460988768076,6.0299999999999985,1.3167763667381027,0.946,0.958,0.054,0.042
49,0.6013386755173997,0.3513654531950859,6.1027999999999984,1.3289063774397345,0.5790809739395808,0.3616412475466411,6.1027999999999984,1.3289063774397345,0.948,0.928,0.052,0.072
50,0.5669950993607618,0.36278754440688027,6.150799999999999,1.3349679247083048,0.5981843742981988,0.33767958812571025,6.150799999999999,1.3349679247083048,0.952,0.968,0.048,0.032
51,0.5935214358912609,0.32861410507419797,6.187599999999999,1.343222334537361,0.5719735363381294,0.34967609392641247,6.187599999999999,1.343222334537361,0.964,0.972,0.036,0.028
52,0.5939358229872876,0.3400191304770017,6.2456,1.3569379646837207,0.5951453147564568,0.36789272635716086,6.2456,1.3569379646837207,0.96,0.938,0.04,0.062
53,0.5932692034037591,0.369544938251163,6.301199999999999,1.3672448793102128,0.5719332531993316,0.345299373301536,6.301199999999999,1.3672448793102128,0.952,0.95,0.048,0.05
54,0.608211114889297,0.3497445172586359,6.341999999999998,1.3722084389771105,0.6058583439801839,0.3432934991830488,6.341999999999998,1.3722084389771105,0.972,0.96,0.028,0.04
55,0.6045726954610782,0.3545184420540527,6.396399999999999,1.3800532743340013,0.5603384030827308,0.35924542072337934,6.396399999999999,1.3800532743340013,0.964,0.94,0.036,0.06
56,0.5973761180180687,0.34863425509462365,6.439199999999999,1.3920572402024272,0.6106615536176757,0.34760735877104426,6.439199999999999,1.3920572402024272,0.962,0.964,0.038,0.036
57,0.5884408685659975,0.33933214866703776,6.485599999999999,1.4151864329479698,0.5734993499351583,0.32534700437763064,6.485599999999999,1.4151864329479698,0.97,0.95,0.03,0.05
58,0.5867137904582871,0.368787321323686,6.527199999999999,1.4207533776134402,0.5982153703474714,0.3653043853786554,6.527199999999999,1.4207533776134402,0.966,0.962,0.034,0.038
59,0.6159317147613818,0.3368369709719005,6.571599999999998,1.4325059999874339,0.5991021120781557,0.35660716450671204,6.571599999999998,1.4325059999874339,0.976,0.95,0.024,0.05
60,0.6048066191749515,0.33634929622221743,6.6183999999999985,1.440271307775031,0.6040745926236737,0.33034535652746083,6.6183999999999985,1.440271307775031,0.966,0.956,0.034,0.044
61,0.585173399330132,0.365033909816507,6.676799999999999,1.4553699735806007,0.5823578201077849,0.3459433072326947,6.676799999999999,1.4553699735806007,0.956,0.944,0.044,0.056
62,0.5783595118954125,0.3689895768291101,6.724799999999999,1.4611040209375916,0.590734638586751,0.3597590949770362,6.724799999999999,1.4611040209375916,0.956,0.964,0.044,0.036
63,0.6299523623735979,0.32912151637597303,6.759999999999999,1.471652132808565,0.5758152104637521,0.33324505449661324,6.759999999999999,1.471652132808565,0.97,0.966,0.03,0.034
64,0.5889973189898857,0.3492011629922277,6.796799999999998,1.4853921233128975,0.6100320166958086,0.3426544179122815,6.796799999999998,1.4853921233128975,0.964,0.972,0.036,0.028
65,0.5902766532727254,0.34413087690269095,6.845999999999998,1.484602303649027,0.5888829214770912,0.3415444646345977,6.845999999999998,1.484602303649027,0.966,0.952,0.034,0.048
66,0.5929633560713521,0.34503390032731784,6.883199999999999,1.4829018038966701,0.5832552699911099,0.33091333174664184,6.883199999999999,1.4829018038966701,0.97,0.968,0.03,0.032
67,0.5735275902545586,0.3482853160261294,6.928399999999999,1.487734331122327,0.5838755777880913,0.327562508167205,6.928399999999999,1.487734331122327,0.962,0.96,0.038,0.04
68,0.6177818325979838,0.3163386118173948,6.950399999999998,1.4882808337138518,0.5869345718700558,0.3247097736843649,6.950399999999998,1.4882808337138518,0.984,0.974,0.016,0.026
69,0.595891359790761,0.35434891237245597,6.991199999999999,1.5030377773030184,0.592628811975243,0.33549188139103997,6.991199999999999,1.5030377773030184,0.964,0.968,0.036,0.032
70,0.6063639558542602,0.365150957203655,7.043999999999998,1.5146696009361242,0.5796228838200088,0.3629552088244181,7.043999999999998,1.5146696009361242,0.962,0.95,0.038,0.05
71,0.59613016009035,0.35085121852908036,7.079999999999998,1.5108143499450875,0.6049556256168075,0.3085886703668283,7.079999999999998,1.5108143499450875,0.97,0.97,0.03,0.03
72,0.5699478457424487,0.35073692793156847,7.120399999999997,1.5191523425910904,0.5977994695776807,0.3433742273812202,7.120399999999997,1.5191523425910904,0.962,0.968,0.038,0.032
73,0.5910546223734259,0.33886631297507686,7.162399999999998,1.5183234964921006,0.6045989611426696,0.33777501353247347,7.162399999999998,1.5183234964921006,0.962,0.968,0.038,0.032
74,0.5979173734362861,0.35666707918708723,7.2071999999999985,1.5233476819163765,0.6204983349319142,0.34338594211948553,7.2071999999999985,1.5233476819163765,0.952,0.968,0.048,0.032
75,0.5800983423062023,0.33098850189363255,7.250399999999999,1.5339947327158585,0.5956664360920495,0.33491993814386617,7.250399999999999,1.5339947327158585,0.962,0.966,0.038,0.034
76,0.6079900015555656,0.3185654909912107,7.276799999999998,1.5364965863938644,0.5859788973314131,0.34497579663877753,7.276799999999998,1.5364965863938644,0.986,0.97,0.014,0.03
77,0.5911286442283928,0.34723322496411274,7.306399999999999,1.5305028716078901,0.5937455319909081,0.33612075679822206,7.306399999999999,1.5305028716078901,0.968,0.98,0.032,0.02
78,0.6009482123410403,0.3603447692183048,7.355199999999999,1.532916488266728,0.5673985918285839,0.35610325660932696,7.355199999999999,1.532916488266728,0.966,0.95,0.034,0.05
79,0.5794550837170804,0.3318919308792255,7.380399999999998,1.5427299958190992,0.5769696535767209,0.3366181081654653,7.380399999999998,1.5427299958190992,0.976,0.982,0.024,0.018
80,0.6010821943167327,0.35038290811762984,7.432399999999998,1.5514606794888481,0.5944701528941134,0.3570760828938725,7.432399999999998,1.5514606794888481,0.96,0.948,0.04,0.052
81,0.5903491052203963,0.3336518609983051,7.466799999999998,1.541148195340084,0.5865868615974187,0.33413267371160854,7.466799999999998,1.541148195340084,0.976,0.964,0.024,0.036
82,0.6044214068034149,0.3574573351224589,7.517999999999998,1.5515398802480065,0.5984076043057454,0.347106453161458,7.517999999999998,1.5515398802480065,0.956,0.956,0.044,0.044
83,0.6053449604455453,0.3490816074134774,7.550399999999999,1.5649983514368306,0.5954288776901954,0.33854410524768097,7.550399999999999,1.5649983514368306,0.968,0.978,0.032,0.022
84,0.6128761509305016,0.3310288157613267,7.5779999999999985,1.5632517391642324,0.589592548490153,0.35431816269630767,7.5779999999999985,1.5632517391642324,0.986,0.968,0.014,0.032
85,0.5800233976404955,0.3372353997185572,7.607599999999999,1.5717576912488762,0.5908718247763013,0.33053629258261574,7.607599999999999,1.5717576912488762,0.972,0.976,0.028,0.024
86,0.6047329565761329,0.3242170077987754,7.631199999999998,1.571491826259366,0.593047514728365,0.3386295373059193,7.631199999999998,1.571491826259366,0.98,0.978,0.02,0.022
87,0.6179789450236672,0.3402669153941594,7.664799999999999,1.5740269883327915,0.5903551283824479,0.34341037324287643,7.664799999999999,1.5740269883327915,0.976,0.96,0.024,0.04
88,0.5815533551806957,0.3537440789386185,7.709199999999997,1.5815420829051619,0.5712035466639861,0.33883431763852695,7.709199999999997,1.5815420829051619,0.962,0.964,0.038,0.036
89,0.5961657112055642,0.32987657822093386,7.743599999999999,1.6002309333343103,0.5961298827290701,0.343933059305478,7.743599999999999,1.6002309333343103,0.976,0.964,0.024,0.036
90,0.6102410400912823,0.34237418531327857,7.769599999999999,1.6144459854699376,0.5946142460827357,0.3207683453397402,7.769599999999999,1.6144459854699376,0.972,0.982,0.028,0.018
91,0.5902630499560618,0.3433153334742435,7.802399999999998,1.6222928958729979,0.6052331232804299,0.3414209112262956,7.802399999999998,1.6222928958729979,0.962,0.978,0.038,0.022
92,0.6425252544667142,0.3334008156039899,7.843199999999999,1.6292494468312695,0.6167670376183414,0.35368644996302945,7.843199999999999,1.6292494468312695,0.97,0.962,0.03,0.038
93,0.6000592036556951,0.3316379589834707,7.882799999999998,1.6401293119751252,0.6006778813210831,0.3326936273665335,7.882799999999998,1.6401293119751252,0.968,0.966,0.032,0.034
94,0.585410812614648,0.33947796306092154,7.910399999999997,1.643840576211695,0.6054755236011538,0.3356626272654938,7.910399999999997,1.643840576211695,0.982,0.972,0.018,0.028
95,0.5981374411697792,0.3209686155454373,7.940399999999998,1.6478980065525892,0.6010187425470334,0.3282619428779275,7.940399999999998,1.6478980065525892,0.976,0.974,0.024,0.026
96,0.5991235659253715,0.35433753517208033,7.971599999999998,1.6555583469029407,0.5973799391875347,0.35676227967952695,7.971599999999998,1.6555583469029407,0.974,0.974,0.026,0.026
97,0.6099840769437617,0.3303596746781168,8.015999999999998,1.6556521373766886,0.5846955100975592,0.34737250337914627,8.015999999999998,1.6556521373766886,0.97,0.956,0.03,0.044
98,0.5818209425224675,0.3291121612601905,8.043199999999999,1.6579667547933514,0.5658708138041482,0.3164594131731675,8.043199999999999,1.6579667547933514,0.968,0.984,0.032,0.016
99,0.5949462630597824,0.34477916240587114,8.065599999999998,1.6515739886544585,0.6137298579197574,0.3207242826963138,8.065599999999998,1.6515739886544585,0.97,0.99,0.03,0.01
100,0.5786666130175522,0.3131274837493284,8.089599999999997,1.6633375604488698,0.5962056496149049,0.3450455168487476,8.089599999999997,1.6633375604488698,0.976,0.984,0.024,0.016
101,0.5689151409735266,0.33714125119944277,8.123199999999999,1.6647948101793197,0.6263077378664493,0.3313820120724903,8.123199999999999,1.6647948101793197,0.958,0.986,0.042,0.014
102,0.5971373514211489,0.3492369952712909,8.155599999999998,1.6779596657846092,0.576908877336198,0.35207320790120117,8.155599999999998,1.6779596657846092,0.978,0.968,0.022,0.032
103,0.618918640440324,0.33567060082130107,8.180399999999997,1.6890754394046459,0.6120754800686051,0.33834771488524057,8.180399999999997,1.6890754394046459,0.982,0.974,0.018,0.026
104,0.5993755407215817,0.3378250113934712,8.213999999999997,1.697493446231825,0.595258085039921,0.33897095447078557,8.213999999999997,1.697493446231825,0.972,0.972,0.028,0.028
105,0.5879370303686974,0.32717120361149465,8.243599999999999,1.6891000680835928,0.6047895599884894,0.3251787015156603,8.243599999999999,1.6891000680835928,0.974,0.974,0.026,0.026
106,0.5845005209516101,0.3346425619943278,8.285599999999999,1.7051078089082805,0.5790274330491807,0.3352585443848363,8.285599999999999,1.7051078089082805,0.962,0.968,0.038,0.032
107,0.5938211516059616,0.3415429515570955,8.323999999999998,1.7007715896027888,0.5892365733636125,0.340158608640731,8.323999999999998,1.7007715896027888,0.968,0.968,0.032,0.032
108,0.5837238594979475,0.33783210163605604,8.346799999999998,1.7035403605433004,0.5866492717580688,0.33945410748211324,8.346799999999998,1.7035403605433004,0.986,0.976,0.014,0.024
109,0.6072222831752454,0.33876082160039617,8.3936,1.716915559950459,0.5957344178639321,0.3550675243010129,8.3936,1.716915559950459,0.958,0.964,0.042,0.036
110,0.6031868934331569,0.34186509445825586,8.428399999999998,1.7093371346811597,0.6190388365940928,0.337059613472042,8.428399999999998,1.7093371346811597,0.972,0.97,0.028,0.03
111,0.5725351457976968,0.3402254529660117,8.460399999999998,1.7153751309844727,0.5712859663751939,0.33071770691451813,8.460399999999998,1.7153751309844727,0.972,0.972,0.028,0.028
112,0.5921380282956141,0.34438894857384345,8.499999999999998,1.7236472957075637,0.5851309258888987,0.3288582583069765,8.499999999999998,1.7236472957075637,0.97,0.964,0.03,0.036
113,0.598248237879276,0.32913360742774067,8.529999999999996,1.7210171411116153,0.5826848081692044,0.3267807780724973,8.529999999999996,1.7210171411116153,0.972,0.978,0.028,0.022
114,0.5954391807417115,0.33702418600262823,8.555999999999996,1.7358755715776397,0.592070647915716,0.33490288528638257,8.555999999999996,1.7358755715776397,0.982,0.972,0.018,0.028
115,0.6050408916852706,0.3426749340649156,8.582399999999998,1.7462675167339043,0.6040033764138957,0.3304145600935598,8.582399999999998,1.7462675167339043,0.982,0.974,0.018,0.026
116,0.580774610763574,0.3310340814305467,8.614799999999997,1.7495202085143222,0.5910995962435849,0.2930122675989735,8.614799999999997,1.7495202085143222,0.968,0.978,0.032,0.022
117,0.6038726354873236,0.3336240981711944,8.635199999999998,1.7546398376874945,0.5931939383826507,0.3160240196843558,8.635199999999998,1.7546398376874945,0.982,0.984,0.018,0.016
118,0.6114543055037505,0.336357237041378,8.669999999999998,1.7613120109736369,0.577519974110111,0.3349135101760296,8.669999999999998,1.7613120109736369,0.97,0.972,0.03,0.028
119,0.6071154829581277,0.31295806805777776,8.692799999999998,1.7648195828469257,0.6055720242201739,0.3268462172674424,8.692799999999998,1.7648195828469257,0.984,0.978,0.016,0.022
120,0.6014092488878366,0.3272786084181963,8.721199999999998,1.7678321639793744,0.5757570175365029,0.33708442265286204,8.721199999999998,1.7678321639793744,0.98,0.97,0.02,0.03
121,0.6158545181958157,0.3402951269042829,8.754799999999998,1.768874489611967,0.6238685249047714,0.34097992201096405,8.754799999999998,1.768874489611967,0.972,0.972,0.028,0.028
122,0.5944930391412879,0.33885147941611027,8.779999999999996,1.763428478844548,0.5910433068473602,0.3408635592788192,8.779999999999996,1.763428478844548,0.98,0.978,0.02,0.022
123,0.6165761247941294,0.3327085533031072,8.7988,1.769180194327304,0.6029296582311411,0.3377505162748886,8.7988,1.769180194327304,0.982,0.984,0.018,0.016
124,0.6201751517066625,0.3321465494669056,8.824,1.773150867805669,0.5604171617563862,0.3363137826796897,8.824,1.773150867805669,0.986,0.972,0.014,0.028
125,0.6025694052161973,0.321553151841813,8.8468,1.7878617843670122,0.5985186105728854,0.33408418545856255,8.8468,1.7878617843670122,0.982,0.98,0.018,0.02
126,0.5760213060543458,0.3315842676779445,8.882799999999998,1.8000733762821994,0.6151243467290597,0.3568656898012318,8.882799999999998,1.8000733762821994,0.966,0.974,0.034,0.026
127,0.5906731438564929,0.315017028091227,8.905599999999998,1.7962763261814694,0.5899410024843107,0.3142317299590655,8.905599999999998,1.7962763261814694,0.978,0.984,0.022,0.016
128,0.5879417517773354,0.3276670385739949,8.934399999999998,1.8039558309448702,0.5716857821638474,0.3314312014074117,8.934399999999998,1.8039558309448702,0.972,0.98,0.028,0.02
129,0.5817744812749711,0.33664443860537435,8.959599999999998,1.8007686803140477,0.5937400703147682,0.33637225229809165,8.959599999999998,1.8007686803140477,0.98,0.978,0.02,0.022
130,0.598911697096541,0.33313132137228724,8.982399999999998,1.801069193562534,0.5875080973536322,0.3191353974571175,8.982399999999998,1.801069193562534,0.986,0.976,0.014,0.024
131,0.5958011113777852,0.32723169827684784,9.002799999999997,1.7970843497176188,0.6234389480813368,0.3404015035502485,9.002799999999997,1.7970843497176188,0.986,0.98,0.014,0.02
132,0.5942642321582088,0.32675893040836085,9.0208,1.793824785200605,0.604913423842883,0.3367478427489642,9.0208,1.793824785200605,0.986,0.984,0.014,0.016
133,0.576729154034606,0.32470700678206216,9.038799999999997,1.7996040008846381,0.5780502085483631,0.3144248322058457,9.038799999999997,1.7996040008846381,0.98,0.99,0.02,0.01
134,0.598476339196387,0.34388511176376735,9.062799999999998,1.7983926601273696,0.5980621470057406,0.3384238123352192,9.062799999999998,1.7983926601273696,0.988,0.972,0.012,0.028
135,0.6043233240498339,0.35332057087633617,9.078399999999998,1.8076983819210541,0.6125366175779551,0.2953366803096993,9.078399999999998,1.8076983819210541,0.982,0.992,0.018,0.008
136,0.6104148736248467,0.32806535758895455,9.099999999999996,1.8047714536749513,0.6072413604378242,0.3287123108669069,9.099999999999996,1.8047714536749513,0.99,0.974,0.01,0.026
137,0.5948819022960372,0.3434132824820413,9.127199999999997,1.8161002615494546,0.6072865069682548,0.34824203255920877,9.127199999999997,1.8161002615494546,0.97,0.982,0.03,0.018
138,0.5917757742467481,0.3224604801987506,9.153599999999999,1.8189466842103967,0.5999345743952473,0.33265035896386996,9.153599999999999,1.8189466842103967,0.974,0.982,0.026,0.018
139,0.627480288873111,0.33540017116855286,9.168799999999997,1.8280882254420865,0.6022407101643014,0.3509023536367439,9.168799999999997,1.8280882254420865,0.984,0.988,0.016,0.012
140,0.591231728616989,0.3247954122643294,9.193599999999998,1.83424072575003,0.5749626871223008,0.3257979869813939,9.193599999999998,1.83424072575003,0.978,0.978,0.022,0.022
141,0.595803356677302,0.3192985661850301,9.215199999999998,1.8341889106632383,0.5983764256395775,0.32082993595649756,9.215199999999998,1.8341889106632383,0.984,0.98,0.016,0.02
142,0.6257155662280602,0.32138539410899436,9.231999999999996,1.8412865067663957,0.5905503413049104,0.3342083757347455,9.231999999999996,1.8412865067663957,0.99,0.982,0.01,0.018
143,0.5975243633901184,0.32889266700747327,9.255199999999997,1.8475911235985079,0.5919143317591616,0.32542757716724163,9.255199999999997,1.8475911235985079,0.974,0.982,0.026,0.018
144,0.5942344926030821,0.32038461635463306,9.279199999999998,1.8554049045962977,0.6072451164001362,0.34046075919608654,9.279199999999998,1.8554049045962977,0.978,0.982,0.022,0.018
145,0.5991049673098378,0.34312384932645873,9.309199999999997,1.8635008344511135,0.6040293151688316,0.3458060641220139,9.309199999999997,1.8635008344511135,0.976,0.974,0.024,0.026
146,0.5960456241062341,0.3177269516258392,9.335199999999997,1.8559205155393903,0.5912952117799805,0.3334259543195049,9.335199999999997,1.8559205155393903,0.97,0.984,0.03,0.016
147,0.5685638043096307,0.33210889963443646,9.356399999999997,1.8637862109158327,0.6302191310337935,0.3162083010451851,9.356399999999997,1.8637862109158327,0.978,0.984,0.022,0.016
148,0.5899866148383587,0.34325098079599003,9.3828,1.8651177335492783,0.574920770586204,0.32443040568944254,9.3828,1.8651177335492783,0.982,0.974,0.018,0.026
149,0.6114211508933258,0.325101978104068,9.404399999999997,1.8739211936471598,0.6048873048449854,0.3242249617923127,9.404399999999997,1.8739211936471598,0.98,0.984,0.02,0.016
150,0.5869024886315272,0.3141581322924865,9.430799999999996,1.87482568789741,0.5953695924929844,0.32862958198583575,9.430799999999996,1.87482568789741,0.982,0.974,0.018,0.026
151,0.6234166423001517,0.3302944088844252,9.443999999999999,1.876417863909848,0.6007648773413273,0.3330936860654355,9.443999999999999,1.876417863909848,0.988,0.99,0.012,0.01
152,0.5645903505185759,0.34922194566448267,9.481199999999998,1.8826488148350973,0.6184906378328833,0.3384484676533379,9.481199999999998,1.8826488148350973,0.96,0.978,0.04,0.022
153,0.5811402283633679,0.3430603884722611,9.507999999999997,1.890189408498523,0.6279419016078164,0.3282893758672986,9.507999999999997,1.890189408498523,0.968,0.982,0.032,0.018
154,0.609329499920361,0.33404672497739973,9.528399999999998,1.8935452041078915,0.5780201852107193,0.3305710564877941,9.528399999999998,1.8935452041078915,0.982,0.984,0.018,0.016
155,0.5982752787411157,0.3119140297479555,9.546399999999998,1.8882391373975904,0.5968044992953162,0.3224628374425463,9.546399999999998,1.8882391373975904,0.992,0.978,0.008,0.022
156,0.5896300826757247,0.3213146641593489,9.558399999999997,1.8960246411900865,0.6051196841349191,0.3300954221627212,9.558399999999997,1.8960246411900865,0.99,0.99,0.01,0.01
