step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
3,0.5,0.0,1.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,1.5,0.0,0.5,0.0,2.5,0.0,0.0,0.0,1.0,1.0
4,0.587,0.4923728262201317,2.087,0.49237282622013173,0.413,0.4923728262201316,2.913,0.49237282622013173,0.587,0.4923728262201317,2.087,0.49237282622013173,0.413,0.4923728262201316,2.913,0.49237282622013173,1.0,0.587,0.0,0.413
5,0.45,0.4604345773288536,2.537,0.8271221191577457,0.55,0.46043457732885357,3.463,0.8271221191577457,0.45,0.4604345773288536,2.537,0.8271221191577457,0.55,0.46043457732885357,3.463,0.8271221191577457,0.587,0.65,0.413,0.35
6,0.4595,0.46862538343542604,2.9965,1.0105630856111854,0.5405,0.46862538343542604,4.0035,1.0105630856111854,0.4595,0.46862538343542604,2.9965,1.0105630856111854,0.5405,0.46862538343542604,4.0035,1.0105630856111854,0.65,0.637,0.35,0.363
7,0.4865,0.4691137921656109,3.483,1.1714141026981024,0.5135,0.4691137921656109,4.517,1.1714141026981024,0.4865,0.4691137921656109,3.483,1.1714141026981024,0.5135,0.4691137921656109,4.517,1.1714141026981024,0.637,0.671,0.363,0.329
8,0.4865,0.47070983631107605,3.9695,1.3243185983742733,0.5135,0.47070983631107605,5.0305,1.3243185983742733,0.4865,0.47070983631107605,3.9695,1.3243185983742733,0.5135,0.47070983631107605,5.0305,1.3243185983742733,0.671,0.646,0.329,0.354
9,0.4805,0.4667651979314653,4.45,1.4849242404917498,0.5195,0.4667651979314653,5.55,1.4849242404917498,0.4805,0.4667651979314653,4.45,1.4849242404917498,0.5195,0.4667651979314653,5.55,1.4849242404917498,0.642,0.648,0.358,0.352
10,0.4765,0.4708479053792211,4.9265,1.6435777286152304,0.5235,0.4708479053792211,6.0735,1.6435777286152304,0.4765,0.4708479053792211,4.9265,1.6435777286152304,0.5235,0.4708479053792211,6.0735,1.6435777286152304,0.628,0.682,0.372,0.318
11,0.5055,0.4756256406040364,5.432,1.768580221533646,0.4945,0.47562564060403645,6.568,1.768580221533646,0.5055,0.4756256406040364,5.432,1.768580221533646,0.4945,0.47562564060403645,6.568,1.768580221533646,0.67,0.693,0.33,0.307
12,0.5165,0.47114514748641945,5.9485,1.894227481059231,0.4835,0.4711451474864194,7.0515,1.894227481059231,0.5165,0.47114514748641945,5.9485,1.894227481059231,0.4835,0.4711451474864194,7.0515,1.894227481059231,0.666,0.684,0.334,0.316
13,0.5025,0.47774862637165166,6.451,2.0491703199099875,0.4975,0.47774862637165155,7.549,2.0491703199099875,0.5025,0.47774862637165166,6.451,2.0491703199099875,0.4975,0.47774862637165155,7.549,2.0491703199099875,0.68,0.692,0.32,0.308
