step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,0.9985138753503178,0.09805680784508787,0.9985138753503178,0.09805680784508787,0.001486124649682225,0.09805680784508787,0.001486124649682225,0.09805680784508787,1.0070381115100897,0.09842451175167277,1.0070381115100897,0.09842451175167277,-0.007038111510089689,0.09842451175167277,-0.007038111510089689,0.09842451175167277,1.0,1.0,0.0,0.0
1,0.0017904852534204375,0.09959623154097307,1.0003043606037383,0.13923063196940919,0.9982095147465797,0.09959623154097307,0.9996956393962618,0.13923063196940919,0.004497276689331308,0.09669801553051503,1.011535388199421,0.14016821619512185,0.9955027233106687,0.09669801553051503,0.988464611800579,0.14016821619512185,1.0,0.0,0.0,1.0
2,-0.004310173378435868,0.09715189156874676,0.9959941872253023,0.1707708045371755,1.0043101733784359,0.09715189156874675,2.0040058127746976,0.17077080453717552,0.0007670650480379572,0.1005776745944796,1.012302453247459,0.17369023838397743,0.9992329349519621,0.1005776745944796,1.987697546752541,0.17369023838397743,0.0,1.0,1.0,0.0
3,0.9984881960835638,0.10252509100929151,1.994482383308866,0.194630325551428,0.001511803916436306,0.10252509100929151,2.005517616691134,0.194630325551428,0.999974581806998,0.10135821178385934,2.0122770350544568,0.1991167718199023,2.5418193002047286e-05,0.10135821178385934,1.987722964945543,0.19911677181990234,0.0,0.0,1.0,1.0
4,0.5034189267719859,0.5036678440876076,2.497901310080852,0.5313755601778829,0.49658107322801415,0.5036678440876076,2.502098689919148,0.5313755601778828,0.5024574910084246,0.5131782253431199,2.514734526062882,0.5581753704816071,0.49754250899157537,0.5131782253431199,2.485265473937118,0.5581753704816071,0.504,0.499,0.496,0.501
5,0.4324177616722394,0.5036936263945975,2.9303190717530914,0.745763305307338,0.5675822383277606,0.5036936263945975,3.0696809282469086,0.7457633053073381,0.4270987307009434,0.5042605907020469,2.941833256763825,0.7710638576778087,0.5729012692990566,0.5042605907020469,3.0581667432361748,0.7710638576778087,0.498,0.491,0.502,0.509
6,0.4405757695283687,0.5050784377240308,3.37089484128146,0.8713138343208334,0.5594242304716313,0.5050784377240308,3.62910515871854,0.8713138343208334,0.44583764513812024,0.5069413921210408,3.3876709019019455,0.8878786127933108,0.5541623548618797,0.5069413921210408,3.6123290980980545,0.8878786127933108,0.495,0.505,0.505,0.495
7,0.48990221035814396,0.5089987091107885,3.8607970516396044,0.9935847645444293,0.510097789641856,0.5089987091107885,4.139202948360396,0.9935847645444292,0.4909129750482962,0.5089097378669222,3.8785838769502416,0.9967186973861026,0.5090870249517039,0.5089097378669221,4.12141612304976,0.9967186973861026,0.511,0.5,0.489,0.5
8,0.5053966280432097,0.5103495427417742,4.366193679682814,1.1366613866988364,0.49460337195679016,0.5103495427417744,4.633806320317186,1.1366613866988364,0.5127728292879509,0.5115163918014569,4.391356706238192,1.1320960288699595,0.487227170712049,0.5115163918014569,4.608643293761808,1.1320960288699595,0.481,0.482,0.519,0.518
9,0.48709154947862193,0.5098047780264924,4.853285229161435,1.2386613371953425,0.5129084505213782,0.5098047780264924,5.146714770838564,1.2386613371953425,0.49183747682538387,0.5093583354214954,4.883194183063577,1.2295935794688733,0.5081625231746162,0.5093583354214954,5.116805816936423,1.2295935794688733,0.481,0.514,0.519,0.486
