step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.2307692307692308,2.7755575615628914e-17,1.2307692307692304,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,0.7692307692307693,1.1102230246251565e-16,0.2307692307692308,2.7755575615628914e-17,1.2307692307692304,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,0.7692307692307693,1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0
2,0.0,0.0,1.2307692307692304,4.440892098500626e-16,1.0,0.0,1.76923076923077,8.881784197001252e-16,0.0,0.0,1.2307692307692304,4.440892098500626e-16,1.0,0.0,1.76923076923077,8.881784197001252e-16,1.0,0.0,0.0,0.0,0.0,1.0
3,0.2307692307692308,2.7755575615628914e-17,1.4615384615384615,2.220446049250313e-16,0.7692307692307693,1.1102230246251565e-16,2.538461538461539,8.881784197001252e-16,0.2307692307692308,2.7755575615628914e-17,1.4615384615384615,2.220446049250313e-16,0.7692307692307693,1.1102230246251565e-16,2.538461538461539,8.881784197001252e-16,0.0,1.0,1.0,0.0,0.0,0.0
4,0.38461538461538475,1.1102230246251565e-16,1.8461538461538465,2.220446049250313e-16,0.6153846153846152,2.220446049250313e-16,3.1538461538461537,0.0,0.38461538461538475,1.1102230246251565e-16,1.8461538461538465,2.220446049250313e-16,0.6153846153846152,2.220446049250313e-16,3.1538461538461537,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,0.2307692307692308,2.7755575615628914e-17,2.076923076923077,0.0,0.7692307692307693,1.1102230246251565e-16,3.923076923076922,8.881784197001252e-16,0.2307692307692308,2.7755575615628914e-17,2.076923076923077,0.0,0.7692307692307693,1.1102230246251565e-16,3.923076923076922,8.881784197001252e-16,0.0,0.0,1.0,0.0,0.0,1.0
6,0.0,0.0,2.076923076923077,0.0,1.0,0.0,4.923076923076922,1.7763568394002505e-15,0.0,0.0,2.076923076923077,0.0,1.0,0.0,4.923076923076922,1.7763568394002505e-15,0.0,1.0,0.0,0.0,1.0,0.0
7,0.2307692307692308,2.7755575615628914e-17,2.3076923076923075,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,5.6923076923076925,0.0,0.2307692307692308,2.7755575615628914e-17,2.3076923076923075,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,5.6923076923076925,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8,1.0,0.0,3.307692307692307,8.881784197001252e-16,0.0,0.0,5.6923076923076925,0.0,1.0,0.0,3.307692307692307,8.881784197001252e-16,0.0,0.0,5.6923076923076925,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9,0.42792307692307696,0.44490562126626304,3.7356153846153846,0.4449056212662633,0.5720769230769231,0.4449056212662631,6.264384615384616,0.44490562126626304,0.42792307692307696,0.44490562126626304,3.7356153846153846,0.4449056212662633,0.5720769230769231,0.4449056212662631,6.264384615384616,0.44490562126626304,0.512,0.346,0.0,0.264,0.488,0.39
10,0.3753076923076924,0.38076813519655905,4.110923076923077,0.6394646244454496,0.6246923076923077,0.38076813519655905,6.8890769230769235,0.6394646244454494,0.3753076923076924,0.38076813519655905,4.110923076923077,0.6394646244454496,0.6246923076923077,0.38076813519655905,6.8890769230769235,0.6394646244454494,0.346,0.363,0.264,0.292,0.39,0.345
11,0.37300000000000005,0.37443605722038253,4.483923076923076,0.77342823628724,0.627,0.37443605722038253,7.516076923076922,0.7734282362872397,0.37300000000000005,0.37443605722038253,4.483923076923076,0.77342823628724,0.627,0.37443605722038253,7.516076923076922,0.7734282362872397,0.362,0.362,0.292,0.281,0.346,0.357
12,0.3739230769230769,0.37710889454267094,4.857846153846154,0.878058967436617,0.6260769230769231,0.37710889454267094,8.142153846153846,0.8780589674366169,0.3739230769230769,0.37710889454267094,4.857846153846154,0.878058967436617,0.6260769230769231,0.37710889454267094,8.142153846153846,0.8780589674366169,0.358,0.37,0.281,0.284,0.361,0.346
13,0.38823076923076927,0.3812839644391848,5.246076923076924,0.980379708470685,0.6117692307692307,0.3812839644391848,8.753923076923078,0.980379708470685,0.38823076923076927,0.3812839644391848,5.246076923076924,0.980379708470685,0.6117692307692307,0.3812839644391848,8.753923076923078,0.980379708470685,0.346,0.356,0.3,0.275,0.354,0.369
14,0.39284615384615384,0.38438109017641214,5.638923076923078,1.090150535178107,0.6071538461538462,0.38438109017641214,9.361076923076924,1.090150535178107,0.39284615384615384,0.38438109017641214,5.638923076923078,1.090150535178107,0.6071538461538462,0.38438109017641214,9.361076923076924,1.090150535178107,0.358,0.358,0.275,0.287,0.367,0.355
15,0.39223076923076927,0.3860526913173547,6.031153846153846,1.1924639475775314,0.6077692307692307,0.38605269131735465,9.968846153846155,1.1924639475775316,0.39223076923076927,0.3860526913173547,6.031153846153846,1.1924639475775314,0.6077692307692307,0.38605269131735465,9.968846153846155,1.1924639475775316,0.343,0.37,0.305,0.251,0.352,0.379
