step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,1.0532412542059144,1.0060956120016062,1.0532412542059144,1.0060956120016062,-0.05324125420591438,1.0060956120016062,-0.05324125420591438,1.0060956120016062,0.9873021061004245,1.013783555464537,0.9873021061004245,1.013783555464537,0.012697893899575438,1.013783555464537,0.012697893899575438,1.013783555464537,1.0,1.0,0.0,0.0,0.0,0.0
1,0.0004346079682755324,1.006162694951314,1.05367586217419,1.4121925574502994,0.9995653920317246,1.006162694951314,0.9463241378258102,1.4121925574502996,-0.03424127493136263,0.9796401779678233,0.9530608311690619,1.3871081320451417,1.0342412749313625,0.9796401779678233,1.0469391688309382,1.3871081320451415,1.0,0.0,0.0,1.0,0.0,0.0
2,0.523414637347471,0.942565956559509,1.5770904995216608,1.695087642593243,0.47658536265252893,0.942565956559509,1.4229095004783392,1.695087642593243,0.45284177617264904,0.9788440899955091,1.405902607341711,1.7127807875491758,0.547158223827351,0.9788440899955091,1.5940973926582893,1.7127807875491758,1.0,0.0,0.0,0.0,0.0,1.0
3,0.030714699644226174,0.9973560597523515,1.6078051991658873,1.9627845297851216,0.9692853003557739,0.9973560597523515,2.3921948008341127,1.9627845297851216,-0.005748479546024429,0.9983165496883186,1.4001541277956864,2.0034976265438953,1.0057484795460243,0.9983165496883186,2.5998458722043134,2.0034976265438953,0.0,1.0,1.0,0.0,0.0,0.0
4,0.9900715415777178,0.9951849976896946,2.597876740743605,2.1595535859957655,0.009928458422282188,0.9951849976896946,2.402123259256395,2.159553585995765,0.9986705957520192,0.9653501931661376,2.398824723547706,2.2460258929265695,0.001329404247980671,0.9653501931661375,2.601175276452294,2.2460258929265695,0.0,0.0,1.0,1.0,0.0,0.0
5,0.5171951310217656,1.0037142935235484,3.1150718717653705,2.4014762088980404,0.4828048689782344,1.0037142935235484,2.8849281282346295,2.4014762088980404,0.5195931441642037,1.0156409930061931,2.9184178677119097,2.410374538967902,0.48040685583579634,1.0156409930061931,3.0815821322880903,2.410374538967902,0.0,0.0,1.0,0.0,0.0,1.0
6,0.5253540478714022,1.0012971254842118,3.640425919636773,2.5998898640226673,0.4746459521285978,1.001297125484212,3.359574080363227,2.5998898640226673,0.5394733342273043,0.9944508788176504,3.457891201939214,2.6265453370220517,0.46052666577269574,0.9944508788176504,3.542108798060786,2.6265453370220517,0.0,1.0,0.0,0.0,1.0,0.0
7,0.5130760012434341,1.0115135479196724,4.153501920880206,2.7969616806011506,0.4869239987565659,1.0115135479196724,3.8464980791197934,2.7969616806011506,0.47971353104041875,1.0391421252841382,3.9376047329796324,2.8021522358886415,0.5202864689595813,1.0391421252841382,4.062395267020367,2.8021522358886415,0.0,0.0,0.0,1.0,1.0,0.0
8,0.4674011080559196,0.9699691830755649,4.620903028936127,2.977203685750468,0.5325988919440804,0.9699691830755649,4.379096971063873,2.977203685750468,0.4909168551205872,0.9613682129102786,4.428521588100221,2.9368393081579947,0.5090831448794128,0.9613682129102787,4.571478411899779,2.9368393081579947,0.0,0.0,0.0,0.0,1.0,1.0
9,0.5041542983017319,1.0425096631763324,5.125057327237859,3.1769335674457975,0.495845701698268,1.0425096631763324,4.874942672762141,3.1769335674457975,0.46136885351083146,1.0469524204771141,4.889890441611051,3.0935906881906763,0.5386311464891684,1.0469524204771141,5.110109558388948,3.0935906881906763,0.34,0.321,0.334,0.331,0.326,0.348
10,0.5122060724886072,1.0453388031586293,5.637263399726466,3.3936627946042326,0.4877939275113927,1.0453388031586293,5.362736600273534,3.3936627946042326,0.4793884992613345,1.1033985944230207,5.369278940872386,3.3864651771772643,0.5206115007386657,1.1033985944230207,5.630721059127614,3.3864651771772647,0.345,0.332,0.326,0.315,0.329,0.353
11,0.5708236039387266,0.9958066001439462,6.2080870036651925,3.5552380703302413,0.4291763960612734,0.9958066001439462,5.7919129963348075,3.5552380703302413,0.5406371606643038,1.0781735272558328,5.909916101536689,3.5589692620595206,0.45936283933569627,1.0781735272558328,6.09008389846331,3.5589692620595206,0.344,0.34,0.339,0.313,0.317,0.347
12,0.5643347735058201,1.079134757042144,6.772421777171012,3.6725846832526776,0.43566522649418,1.079134757042144,6.227578222828988,3.6725846832526776,0.5401395704529842,1.0632220977624693,6.450055671989674,3.69409558491909,0.4598604295470158,1.0632220977624693,6.549944328010326,3.69409558491909,0.342,0.333,0.341,0.327,0.317,0.34
13,0.5297445816073163,1.0195836101251248,7.3021663587783285,3.8146424032717112,0.4702554183926837,1.0195836101251248,6.6978336412216715,3.8146424032717112,0.5119407422229871,0.9789224971223854,6.961996414212661,3.7638959373731806,0.4880592577770128,0.9789224971223854,7.038003585787339,3.7638959373731806,0.335,0.344,0.331,0.339,0.334,0.317
14,0.49106933114891815,1.074238009019658,7.793235689927246,4.026937887868597,0.5089306688510818,1.074238009019658,7.206764310072753,4.0269378878685975,0.5266981841279345,1.0862065572343396,7.488694598340595,3.991183667117712,0.4733018158720655,1.0862065572343396,7.511305401659405,3.9911836671177117,0.346,0.325,0.31,0.316,0.344,0.359
15,0.4625779536823219,1.0377026039503408,8.255813643609569,4.2094057969890555,0.5374220463176781,1.0377026039503408,7.744186356390432,4.2094057969890555,0.47167402783713397,1.0561192117645297,7.960368626177729,4.144947998989239,0.528325972162866,1.05611921176453,8.03963137382227,4.144947998989239,0.347,0.345,0.338,0.322,0.315,0.333
16,0.5486358456099469,1.0269354096074128,8.804449489219516,4.401529620508148,0.45136415439005306,1.0269354096074128,8.195550510780485,4.401529620508148,0.5287492835306872,1.0229344807293277,8.489117909708417,4.314079475187485,0.47125071646931277,1.0229344807293277,8.510882090291583,4.314079475187485,0.348,0.346,0.322,0.328,0.33,0.326
17,0.5224611518137672,1.0947508721807053,9.326910641033283,4.560259340592013,0.47753884818623277,1.0947508721807053,8.673089358966717,4.560259340592013,0.5728992218060773,1.0128340239092422,9.062017131514494,4.475859707905591,0.4271007781939226,1.0128340239092422,8.937982868485506,4.47585970790559,0.371,0.356,0.354,0.33,0.275,0.314
18,0.5578029668382851,1.0460390042959058,9.884713607871568,4.6618342395678525,0.4421970331617149,1.0460390042959058,9.115286392128434,4.6618342395678525,0.5155494620931432,1.0207039857765996,9.577566593607639,4.636402782152243,0.4844505379068568,1.0207039857765996,9.422433406392363,4.636402782152243,0.345,0.341,0.332,0.336,0.323,0.323
19,0.46824794455816515,1.024055135500118,10.352961552429733,4.74680711629755,0.5317520554418349,1.024055135500118,9.647038447570267,4.74680711629755,0.5746417596421243,1.061845996382177,10.15220835324976,4.774907137933908,0.4253582403578756,1.061845996382177,9.84779164675024,4.774907137933908,0.375,0.332,0.312,0.325,0.313,0.343
20,0.5061048557422291,1.044420188429367,10.859066408171962,4.85265104369805,0.49389514425777087,1.044420188429367,10.140933591828038,4.85265104369805,0.5920501209505753,1.0262322860913256,10.744258474200336,4.881400357168187,0.40794987904942465,1.0262322860913256,10.255741525799664,4.881400357168187,0.362,0.349,0.351,0.323,0.287,0.328
