step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
3,0.5,0.0,1.5,0.0,0.5,0.0,2.5,0.0,0.5,0.0,1.5,0.0,0.5,0.0,2.5,0.0,0.0,0.0,1.0,1.0
4,0.589,0.4920152436662913,2.089,0.4920152436662913,0.411,0.4920152436662913,2.911,0.4920152436662913,0.589,0.4920152436662913,2.089,0.4920152436662913,0.411,0.4920152436662913,2.911,0.4920152436662913,0.589,1.0,0.411,0.0
5,0.4495,0.4628171885312818,2.5385,0.8323267086907642,0.5505,0.4628171885312818,3.4615,0.8323267086907642,0.4495,0.4628171885312818,2.5385,0.8323267086907642,0.5505,0.4628171885312818,3.4615,0.8323267086907642,0.661,0.589,0.339,0.411
6,0.48,0.468081189538738,3.0185,1.0141044078397452,0.52,0.468081189538738,3.9815,1.0141044078397452,0.48,0.468081189538738,3.0185,1.0141044078397452,0.52,0.468081189538738,3.9815,1.0141044078397452,0.636,0.661,0.364,0.339
7,0.4795,0.47098805717342773,3.498,1.2051954198386252,0.5205,0.4709880571734278,4.502,1.2051954198386252,0.4795,0.47098805717342773,3.498,1.2051954198386252,0.5205,0.4709880571734278,4.502,1.2051954198386252,0.677,0.636,0.323,0.364
8,0.487,0.4757425774512935,3.985,1.3734172708976686,0.513,0.4757425774512935,5.015,1.3734172708976686,0.487,0.4757425774512935,3.985,1.3734172708976686,0.513,0.4757425774512935,5.015,1.3734172708976686,0.669,0.677,0.331,0.323
9,0.4895,0.47448893559281236,4.4745,1.5437291698999538,0.5105,0.47448893559281236,5.5255,1.5437291698999538,0.4895,0.47448893559281236,4.4745,1.5437291698999538,0.5105,0.47448893559281236,5.5255,1.5437291698999538,0.683,0.658,0.317,0.342
10,0.4885,0.47551840132638407,4.963,1.7069361440897546,0.5115,0.47551840132638407,6.037,1.7069361440897546,0.4885,0.47551840132638407,4.963,1.7069361440897546,0.5115,0.47551840132638407,6.037,1.7069361440897546,0.683,0.663,0.317,0.337
11,0.5075,0.47084365770391345,5.4705,1.8565774290344046,0.4925,0.4708436577039134,6.5295,1.8565774290344046,0.5075,0.47084365770391345,5.4705,1.8565774290344046,0.4925,0.4708436577039134,6.5295,1.8565774290344046,0.666,0.672,0.334,0.328
12,0.5095,0.4713382543354613,5.98,2.001899098356358,0.4905,0.4713382543354613,7.02,2.001899098356358,0.5095,0.4713382543354613,5.98,2.001899098356358,0.4905,0.4713382543354613,7.02,2.001899098356358,0.691,0.652,0.309,0.348
13,0.5385,0.4740967728217521,6.5185,2.1455553476897307,0.4615,0.4740967728217521,7.4815,2.1455553476897307,0.5385,0.4740967728217521,6.5185,2.1455553476897307,0.4615,0.4740967728217521,7.4815,2.1455553476897307,0.711,0.685,0.289,0.315
