step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1,prop_action_2_agent_0,prop_action_2_agent_1
0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.2307692307692308,2.7755575615628914e-17,1.2307692307692304,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,0.7692307692307693,1.1102230246251565e-16,0.2307692307692308,2.7755575615628914e-17,1.2307692307692304,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,0.7692307692307693,1.1102230246251565e-16,1.0,0.0,0.0,1.0,0.0,0.0
2,0.0,0.0,1.2307692307692304,4.440892098500626e-16,1.0,0.0,1.76923076923077,8.881784197001252e-16,0.0,0.0,1.2307692307692304,4.440892098500626e-16,1.0,0.0,1.76923076923077,8.881784197001252e-16,1.0,0.0,0.0,0.0,0.0,1.0
3,0.2307692307692308,2.7755575615628914e-17,1.4615384615384615,2.220446049250313e-16,0.7692307692307693,1.1102230246251565e-16,2.538461538461539,8.881784197001252e-16,0.2307692307692308,2.7755575615628914e-17,1.4615384615384615,2.220446049250313e-16,0.7692307692307693,1.1102230246251565e-16,2.538461538461539,8.881784197001252e-16,0.0,1.0,1.0,0.0,0.0,0.0
4,0.38461538461538475,1.1102230246251565e-16,1.8461538461538465,2.220446049250313e-16,0.6153846153846152,2.220446049250313e-16,3.1538461538461537,0.0,0.38461538461538475,1.1102230246251565e-16,1.8461538461538465,2.220446049250313e-16,0.6153846153846152,2.220446049250313e-16,3.1538461538461537,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5,0.2307692307692308,2.7755575615628914e-17,2.076923076923077,0.0,0.7692307692307693,1.1102230246251565e-16,3.923076923076922,8.881784197001252e-16,0.2307692307692308,2.7755575615628914e-17,2.076923076923077,0.0,0.7692307692307693,1.1102230246251565e-16,3.923076923076922,8.881784197001252e-16,0.0,0.0,1.0,0.0,0.0,1.0
6,0.0,0.0,2.076923076923077,0.0,1.0,0.0,4.923076923076922,1.7763568394002505e-15,0.0,0.0,2.076923076923077,0.0,1.0,0.0,4.923076923076922,1.7763568394002505e-15,0.0,1.0,0.0,0.0,1.0,0.0
7,0.2307692307692308,2.7755575615628914e-17,2.3076923076923075,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,5.6923076923076925,0.0,0.2307692307692308,2.7755575615628914e-17,2.3076923076923075,4.440892098500626e-16,0.7692307692307693,1.1102230246251565e-16,5.6923076923076925,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8,1.0,0.0,3.307692307692307,8.881784197001252e-16,0.0,0.0,5.6923076923076925,0.0,1.0,0.0,3.307692307692307,8.881784197001252e-16,0.0,0.0,5.6923076923076925,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9,0.515,0.4997749493522059,3.822692307692307,0.4997749493522061,0.485,0.4997749493522059,6.177307692307692,0.49977494935220584,0.515,0.4997749493522059,3.822692307692307,0.4997749493522061,0.485,0.4997749493522059,6.177307692307692,0.49977494935220584,0.51,0.507,0.0,0.0,0.49,0.493
10,0.515,0.4997749493522059,4.337692307692308,0.999549898704412,0.485,0.4997749493522059,6.662307692307692,0.9995498987044117,0.515,0.4997749493522059,4.337692307692308,0.999549898704412,0.485,0.4997749493522059,6.662307692307692,0.9995498987044117,0.49,0.493,0.0,0.0,0.51,0.507
11,0.4735384615384617,0.3667518065040232,4.81123076923077,1.1428550462787195,0.5264615384615383,0.3667518065040232,7.18876923076923,1.1428550462787195,0.4735384615384617,0.3667518065040232,4.81123076923077,1.1428550462787195,0.5264615384615383,0.3667518065040232,7.18876923076923,1.1428550462787195,0.26,0.264,0.485,0.485,0.255,0.251
12,0.46776923076923077,0.4502099378797413,5.279,1.4011573217296789,0.5322307692307693,0.4502099378797413,7.721,1.4011573217296789,0.46776923076923077,0.4502099378797413,5.279,1.4011573217296789,0.5322307692307693,0.4502099378797413,7.721,1.4011573217296789,0.44,0.422,0.149,0.143,0.411,0.435
13,0.4758461538461539,0.4017079218012383,5.754846153846154,1.506090261484897,0.5241538461538461,0.4017079218012383,8.245153846153846,1.506090261484897,0.4758461538461539,0.4017079218012383,5.754846153846154,1.506090261484897,0.5241538461538461,0.4017079218012383,8.245153846153846,1.506090261484897,0.322,0.353,0.346,0.318,0.332,0.329
14,0.5468461538461538,0.4681520956007616,6.301692307692308,1.6753555058571652,0.45315384615384613,0.4681520956007616,8.698307692307692,1.6753555058571652,0.5468461538461538,0.4681520956007616,6.301692307692308,1.6753555058571652,0.45315384615384613,0.4681520956007616,8.698307692307692,1.6753555058571652,0.445,0.443,0.079,0.105,0.476,0.452
15,0.5571538461538462,0.413871539112771,6.858846153846154,1.822115577430475,0.44284615384615383,0.413871539112771,9.141153846153848,1.8221155774304747,0.5571538461538462,0.413871539112771,6.858846153846154,1.822115577430475,0.44284615384615383,0.413871539112771,9.141153846153848,1.8221155774304747,0.353,0.353,0.3,0.299,0.347,0.348
