step,mean_reward_agent_0,std_reward_agent_0,mean_cum_reward_agent_0,std_cum_reward_agent_0,mean_inst_regret_agent_0,std_inst_regret_agent_0,mean_cum_regret_agent_0,std_cum_regret_agent_0,mean_reward_agent_1,std_reward_agent_1,mean_cum_reward_agent_1,std_cum_reward_agent_1,mean_inst_regret_agent_1,std_inst_regret_agent_1,mean_cum_regret_agent_1,std_cum_regret_agent_1,prop_action_0_agent_0,prop_action_0_agent_1,prop_action_1_agent_0,prop_action_1_agent_1
0,0.99820033928884,0.10049564662980184,0.99820033928884,0.10049564662980184,0.0017996607111599268,0.10049564662980184,0.0017996607111599268,0.10049564662980184,0.9960910125577652,0.09845664013923798,0.9960910125577652,0.09845664013923798,0.003908987442234775,0.09845664013923798,0.003908987442234775,0.09845664013923798,1.0,1.0,0.0,0.0
1,-0.004445796115156581,0.09916095748489852,0.9937545431736835,0.13905571568126412,1.0044457961151565,0.0991609574848985,1.0062454568263166,0.13905571568126412,0.0018513529770024463,0.10288500746778027,0.9979423655347678,0.14153263129724844,0.9981486470229974,0.10288500746778027,1.0020576344652323,0.14153263129724844,1.0,0.0,0.0,1.0
2,0.004198715550344269,0.099337162560197,0.9979532587240278,0.16999443700471908,0.9958012844496557,0.099337162560197,2.002046741275972,0.16999443700471908,-0.004947846332467797,0.10327393273432339,0.9929945192022999,0.17673764181542753,1.004947846332468,0.10327393273432339,2.0070054807977002,0.17673764181542753,0.0,1.0,1.0,0.0
3,1.0004359251875656,0.10125422788102496,1.998389183911593,0.19843012928941386,-0.00043592518756550234,0.10125422788102496,2.001610816088407,0.19843012928941384,1.0026117612492729,0.09976597182710738,1.9956062804515726,0.2004806750268892,-0.0026117612492728374,0.09976597182710738,2.0043937195484274,0.2004806750268892,0.0,0.0,1.0,1.0
4,0.49584340764751333,0.510173349929849,2.4942325915591064,0.5527325668210209,0.5041565923524867,0.510173349929849,2.5057674084408936,0.5527325668210209,0.49907110653680803,0.508341578119563,2.494677386988381,0.5598940089953661,0.5009288934631919,0.508341578119563,2.505322613011619,0.5598940089953661,0.479,0.471,0.521,0.529
5,0.2784428710723083,0.45117877188909283,2.772675462631415,0.8800831368206449,0.7215571289276916,0.45117877188909283,3.227324537368585,0.8800831368206449,0.2744509438907137,0.457432170799807,2.7691283308790946,0.894752664887064,0.7255490561092863,0.457432170799807,3.2308716691209054,0.8947526648870638,0.51,0.502,0.49,0.498
6,0.34213405250515666,0.4861024616529205,3.1148095151365713,1.078006083347449,0.6578659474948434,0.4861024616529205,3.8851904848634287,1.078006083347449,0.34442928808326384,0.4889732567818867,3.113557618962358,1.0942107410381692,0.6555707119167362,0.48897325678188663,3.886442381037642,1.0942107410381692,0.486,0.495,0.514,0.505
7,0.40374332565403814,0.5010891906694338,3.5185528407906093,1.32956640972272,0.5962566743459619,0.5010891906694338,4.481447159209391,1.32956640972272,0.40149156873349584,0.5047537963931549,3.515049187695854,1.3357798479105292,0.5985084312665042,0.5047537963931549,4.484950812304146,1.3357798479105292,0.5,0.489,0.5,0.511
8,0.4372989608944452,0.5062664275400733,3.955851801685055,1.5616383652522643,0.5627010391055548,0.5062664275400733,5.044148198314945,1.5616383652522643,0.43170804924038997,0.506948470573205,3.9467572369362443,1.5670423593862706,0.56829195075961,0.506948470573205,5.053242763063756,1.5670423593862706,0.468,0.49,0.532,0.51
9,0.4397395082346618,0.5019756942165516,4.395591309919717,1.8055998921562284,0.5602604917653382,0.5019756942165516,5.604408690080283,1.8055998921562284,0.43152012050783545,0.5016683068965269,4.378277357444079,1.8087541332138681,0.5684798794921645,0.5016683068965269,5.621722642555921,1.8087541332138681,0.492,0.478,0.508,0.522
